,text,line,start_pos,end_pos,file,class,prob,predict
2987,"-2ELECTRICAL ONE LINE DRAWINGS Number E-1 E-4 E-5 E-7 E-8 E-17 E-17 Title Station Single Line Diagram, Sheet 1 Single Line Meter & Relay Diagram 4160 Volt System, Main Supply, Sheet 1 Single Line Meter & Relay Diagram 4160 Volt System, Engineered Safeguards, Sheet 1 Single Line Meter & Relay Diagram 480 Volt Load Centers, Main Supply, Sheet 1 Single Line Meter & Relay Diagram 480 Volt Load Centers Engineered Safeguard & Main Supply, Sheet 1 Vital AC and 125V DC Single Line and Distribution, Sheet 1 Vital AC and 125V DC Single Line and Distribution, Sheet 1A Revision 45 26 25 28 22 40 6",354,0,593,ano_2001003.txt,,0.6302000284194946,Procedural&Team
2988,ENGINEERING REPORTS Number 93-R-1010-01 93-R-1011-01 93-R-1013-03 93-R-1014-01 93-R-1015-01 93-R-1015-03 93-R-1015-04 93-R-1015-05 93-R-1015-06 93-R-1015-07 Description ANO-1 License Renewal Integrated Plant Assessment System and Structures Screening Review of the Programs Credited in the License Renewal Evaluations Demonstration of the Management of the Aging Effects for the ANO-1 RCS Piping Aging Effects for Structures and Structural Components Aging Management Review of the Reactor Building Aging Management Review of the Auxiliary Building Aging Management Review of the Intake Structure Aging Management Review of the Emergency Cooling Pond and the Intake/Discharge Canals Aging Management Review of Aboveground/Underground Yard Structures and Associated pipe Trenches Aging Management Review of Bulk Commodities Revision 0 0 0 0 2 1 2 2 2 1 and 2,356,0,857,ano_2001003.txt,,0.41350001096725464,Procedural&Team
2990,Number 93-R-1016-01 93-R-1016-03 93-R-1016-06 93-R-1016-07 93-R-1016-08 93-R-1016-10 93-R-1016-11 93-R-1016-16 93-R-1016-18 93-R-1016-22 93-R-1016-23 93-R-1016-24 94-R-1016-25 93-R-1017-01 93-R-1017-02 93-R-1017-03 93-R-1017-04 93-R-1017-05 93-R-1017-06,360,0,253,ano_2001003.txt,,0.9190000295639038,Management
2991,Description Aging Management Review of the Spent Fuel System Aging Management Review of the Main Feedwater System Aging Management Review of the Service Water System Aging Management Review of the Emergency Diesel Generator System Aging Management Review of the Makeup and Purification/High Pressure Injection System Aging Management Review of the Decay Heat / Low Pressure Injection System Aging Management Review of the Auxiliary Building and Reactor Building Drains Aging Management Review of the Emergency Feedwater System Aging Management Review of the Alternate AC Generator System Aging Management Review of the Fuel Oil System Aging Management Review of the Containment Isolation Mechanical Components Aging Management Review of the Chilled Water System Aging Management Review of the Instrument Air Components Aging Management Review of the Passive Electrical Components ANO-1 License Renewal Screening of Ohmic Heating in Power Cables ANO-1 License Renewal Screening of Power Cables Potentially Subject to Wetting ANO-1 License Renewal Screening of Frequently Manipulated Cables & Terminations ANO-1 License Renewal Screening of Cables and Terminations Exposed to Potentially Hazardous Chemicals ANO-1 License Renewal Screening of Impedance Sensitive Circuits,362,0,1269,ano_2001003.txt,,0.9656000137329102,Procedural&Team
2992,Revision 1 1 2 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1,364,0,46,ano_2001003.txt,,0.412200003862381,Control
2994,Number 93-R-1017-07 93-R-1017-08 93-R-1017-09 93-R-1017-10,368,0,58,ano_2001003.txt,,0.9939000010490417,Management
2995,Description ANO-1 License Renewal Screening of Cables Exposed to High Radiation ANO-1 License Renewal Screening of Cables Outside Containment Exposed to Elevated Temperatures ANO-1 License Renewal Screening of Cables Inside Containment Exposed to Elevated Temperatures ANO-1 License Renewal Screening of Electrical Connections,370,0,326,ano_2001003.txt,,0.29409998655319214,Control
2997,"PIPING & INSTRUMENT DIAGRAMS Number LRA-M-204 LRA-M-204 LRA-M-204 LRA-M-206 LRA-M-206 LRA-M-209 LRA-M-209 LRA-M-210 LRA-M-217 LRA-M-217 LRA-M-221 LRA-M-232 LRA-M-236 LRA-M-2241 LRA-M-2241 Title Emergency Feedwater, Sheet 3 Emergency Feedwater Storage, Sheet 5 EFW Pump Turbine, Sheet 6 Steam Generator Secondary System, Sheet 1 MSIV Operator Controls, Sheet 2 Cir.",374,0,364,ano_2001003.txt,,0.9800000190734863,Procedural&Team
2998,"Water, Service Water & Fire Water Intake Structure Equipment, Sheet 1 Cir.",374,364,438,ano_2001003.txt,,0.8504999876022339,Procedural&Team
2999,"Water, Service Water & Fire Water Intake Structure Equipment, Sheet 2 Service Water, Sheet 1 Emergency Diesel Generators - Fuel Oil Storage, Sheet 1 Emergency Diesel Generator K-4A/K-4B - Starting Air System, Sheet 4 Emergency Chilled Water System, Sheet 2 Decay Heat Removal System, Sheet 1 Reactor Building Spray and Core Flooding System, Sheet 1 AAC Generator System - Engine Cooling Water Subsystem, Sheet 1 AAC Generator System - Air Intake & Exhaust Subsystem, Sheet 2 Revision 0 1 1 1 1 1 0 1 0 0 1 2 2 0 0",374,438,951,ano_2001003.txt,,0.9555000066757202,Procedural&Team
3001,Number LRA-M-2241 LRA-M-2241 LRA-M-2241,378,0,39,ano_2001003.txt,,0.5741000175476074,Control
3002,"Title AAC Generator System - Fuel Oil System, Sheet 3 AAC Generator System - Starting Air & Service Air Subsystems, Sheet 4 AAC Generator System - Lube Oil System, Sheet 5",380,0,171,ano_2001003.txt,,0.9962000250816345,Procedural&Team
3004,"PROCEDURES Procedure 1000.106 1015.036 1025.029 1032.037 1104.029 1052.027 1203.012 1306.019 1309.013 1309.016 1309.018 Title Primary Chemistry Monitoring Containment Building Closeout, Attachment E, Unit 1 Sump Closeout Oil Analysis Program Inspection and Evaluation of Boric Acid Leaks Supplement 1, Service Water and Auxiliary Cooling Water System Auxiliary Systems Water Chemistry Monitoring Annunciator K12 Corrective Action Annual Emergency Cooling Pond Sounding 1R15 As-left Flow Data 1R15 As-found Decay Heat Cooler Thermal Test 1R15 EDG Cooler Thermal Test Change, Revision, or Date Change 005-00-0 Change 006-03-0.",384,0,624,ano_2001003.txt,,0.9089000225067139,Cognition
3005,"Change 003-02-0 Change 000-01-0 November 5, 2000 December 11, 2000 Revision 3 Change 031-03-0 September 16, 2000 October 5, 1999 September 14, 1999 August 16, 1999 August 14, 2000 August 28, 2000 April 5, 1989 September 16, 1999 Change 001-00-0 Revision 2",384,624,879,ano_2001003.txt,,0.9980999827384949,Procedural&Team
3006,1402.134 1411.002 5000.005 5120.200,386,0,35,ano_2001003.txt,,0.4772000014781952,Control
3007,Inspection and Preventive Maintenance of the Unit One Polar Crane (L-002) Polar Crane Lubrication and Inspection Boric Acid Corrosion Prevention Program Administration ISI Program Implementation,388,0,194,ano_2001003.txt,,0.9950000047683716,Procedural&Team
3009,Procedure 5120.244 5120.400 5120.513 5220.011 HES-02 HES-09,392,0,59,ano_2001003.txt,,0.42660000920295715,Information
3010,"Title Unit 1 - Inservice Inspection (ISI) Period Pressure Tests Unit One Integrated Leak Rate Test Inservice Inspection (ISI) Visual Examinations, VT-1, VT-2, VT-3 ANO 1&2 Containment Building Tendon Surveillance and Concrete Inspection Containment Leak Rate Testing Program Inservice Inspection Program",394,0,303,ano_2001003.txt,,0.48539999127388,Performance
3011,"Change, Revision, or Date Change 005-02-0 April 14, 1992 Change 001-00-0 Change 000-02-0 Revision 6 Revision 2",396,0,110,ano_2001003.txt,,0.9836000204086304,Management
3012,"MAINTENANCE ACTION ITEMS (MAIs) MAI 30047 8554 24169 22568 Task 2385 3835 14761 16174 Description Maintenance Action Item - Polar Crane Assembly Maintenance Action Item - Emergency Cooling Pond Sounding Inspect High Pressure Injection Pump P-36A Lube Oil Cooler (E-39A) Mechanically Clean and Inspect Auxiliary Building Electrical Rooms Emergency Chiller Condenser (E-176) Perform Unit One 1-Hour Cable Fire Wrap Inspection IAW Procedure 1307.062 Perform 18 Month Mechanical Preventive Maintenance and Inspection Activities Perform Annual U1 Fire Door inspection Perform 18M Electrical Penetration Inspect IAW Procedure 1405.016 Date September, 1999 September 16, 2000 May 5, 2000 May 24, 2000",398,0,693,ano_2001003.txt,,0.44369998574256897,Procedural&Team
3021,"June 6, 2000 October 4, 2000",416,0,28,ano_2001003.txt,,0.4690000116825104,Information
3025,Perform 18M Alternate AC Diesel Generator (2K9) IAW 2104.037 Perform Monthly DG #1 Test IAW Procedure 1104.036,424,0,110,ano_2001003.txt,,0.7188000082969666,Procedural&Team
3026,"November 26, 2000 October 17, 2000",426,0,34,ano_2001003.txt,,0.5442000031471252,Control
3027,"UNIT 1 - INSERVICE INSPECTION (ISI) PRESSURE TEST REPORTS Section 1.8 1.9 A to C 1.9 D to G 1.9 H to K 1.9 L to R 1.9 S to 1.9 T Date June 15, 2000 June 15, 2000 October 25, 1999 October 29, 1999 November 1, 1999 November 2, 1999 December 17, 1999 Section 1.9 U 1.9 V and W 1.10 1.11 2.5 3.1 4.4 Date November 2, 1999 October 28, 1999 November 2, 1999 August 25, 1999 November 1, 2000 April 3, 1998 April 6, 2000",428,0,412,ano_2001003.txt,,0.8112000226974487,Procedural&Team
3028,"UNIT 1 - INSERVICE INSPECTION (ISI) NONDESTRUCTIVE TEST REPORTS Section 26-006 26-010 26-011 Date April 24, 1992 March 2, 1995 April 20, 1992 Section 26-024 26-036 26-043 Date April 20, 1992 November 13, 1990 April 21, 1992",430,0,223,ano_2001003.txt,,0.4187000095844269,Procedural&Team
